203	SMT_IMPOSSIBLE_IN_COMBAT	戦闘中には実行できません。
201	SMT_ABANDON_DIVIDE_DICE	ダイスを辞退しました。
204	SMT_ABANDON_DIVIDE_DICE_PARTYPLAYER	{UserName}がダイスを辞退しました。
201	SMT_ABANDON_DIVIDE_GOLD	ゴールド競売を辞退しました。
204	SMT_ABANDON_DIVIDE_GOLD_PARTYPLAYER	{UserName}がゴールド競売を辞退しました。
201	SMT_ACCEPT_QUEST	【{QuestName}】クエストを受諾しました。
201	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE	レコードが{grade}ランクになりました。
203	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_ALL	{name}がレコード{grade}ランクを達成しました。
205	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_GUILD	{name}がレコード{grade}ランクを達成しました。
204	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_PARTY	{name}がレコード{grade}ランクを達成しました。
201	SMT_ACCOUNT_WAREHOUSE_BUY	アカウント倉庫拡張アイテムを使用すると、アカウント倉庫を使用することができます。
201	SMT_ACCOUNT_WAREHOUSE_UPGRADE	倉庫が拡張されました。
201	SMT_ACCOUNT_STYLEWAREHOUSE_UPGRADE	ファッション倉庫が拡張しました。
201	SMT_ACHIEVEMENT_CLEAR_MESSAGE	レコード<font color = '#0054FF'>{AchievementName}</font>達成！
201	SMT_ACHIEVEMENT_CLEAR_MESSAGE_OPPONENT	{UserName}が<font color = '#0054FF'>{AchievementName}</font>レコードを達成！
201	SMT_ACHIEVEMENT_EXTEND_INVEN	レコード達成によりかばんのスロットが増えました。
201	SMT_ACHIEVEMENT_EXTEND_WAREHOUSE	レコード達成により倉庫が拡張されました。
201	SMT_ACHIEVEMENT_GET_ITEM	レコード達成により{itemName} {itemAmount}個を獲得しました。メールポストを確認してください。
201	SMT_ACHIEVEMENT_GET_ITEM_PLURAL	レコード達成により{itemName}他{itemNumber}種を獲得しました。メールポストを確認してください。
201	SMT_ACHIEVEMENT_GET_MONEY	レコード達成により{goldAmount@money}を獲得しました。メールポストを確認してください。
