203	SMT_IMPOSSIBLE_IN_COMBAT	Kann nicht im Kampf ausgeführt werden.
201	SMT_ABANDON_DIVIDE_DICE	Beim Würfeln gepasst.
204	SMT_ABANDON_DIVIDE_DICE_PARTYPLAYER	{UserName} passt beim Würfeln.
201	SMT_ABANDON_DIVIDE_GOLD	Beim Bieten passen.
204	SMT_ABANDON_DIVIDE_GOLD_PARTYPLAYER	{UserName} hat beim Bieten gepasst.
201	SMT_ACCEPT_QUEST	Neue Quest: {QuestName}
201	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE	Ihr habt eine {grade} für Eure Fortschritte erzielt.
203	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_ALL	{name} erzielte eine {grade}.
205	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_GUILD	{name} erzielte eine {grade}.
204	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_PARTY	{name} erzielte eine {grade}.
201	SMT_ACCOUNT_WAREHOUSE_BUY	Kauft eine Bankplatzerweiterung, um Eurem Speicherplatz in der Bank weitere Reiter hinzuzufügen.
201	SMT_ACCOUNT_WAREHOUSE_UPGRADE	Euer Speicherplatz in der Bank wurde erweitert.
201	SMT_ACCOUNT_STYLEWAREHOUSE_UPGRADE	Das Kostümlager wurde erweitert.
201	SMT_ACHIEVEMENT_CLEAR_MESSAGE	Glückwunsch! Ihr habt den Fortschritt <font color = '#0054FF'>{AchievementName}</font> erworben!
201	SMT_ACHIEVEMENT_CLEAR_MESSAGE_OPPONENT	{UserName} hat gerade folgenden Fortschritt erworben: [<font color = '#0054FF'>{AchievementName}</font>].
201	SMT_ACHIEVEMENT_EXTEND_INVEN	Durch Euren Fortschritt wurde Euer Inventar erweitert.
201	SMT_ACHIEVEMENT_EXTEND_WAREHOUSE	Durch Euren Fortschritt wurde Euer Inventar erweitert.
201	SMT_ACHIEVEMENT_GET_ITEM	Ihr habt {itemAmount}x {itemName} für einen errungenen Fortschritt erhalten. Überprüft Eure Post.
201	SMT_ACHIEVEMENT_GET_ITEM_PLURAL	Ihr habt {itemName} und {itemNumber} weitere Gegenstände für einen errungenen Fortschritt erhalten. Überprüft Eure Post.
201	SMT_ACHIEVEMENT_GET_MONEY	Ihr habt {goldAmount@money} für einen Fortschritt erhalten. Überprüft Eure Post.
201	SMT_ACHIEVEMENT_GRADE0_CLEAR_MESSAGE	Ihr habt den Fortschritt <font color = '#0054FF'>{AchievementName}</font> errungen!
201	SMT_ACHIEVEMENT_GRADE1_CLEAR_MESSAGE	Ihr habt den Fortschritt <font color = '#0054FF'>{AchievementName}</font> errungen!
201	SMT_ACHIEVEMENT_GRADE2_CLEAR_MESSAGE	Ihr habt den Fortschritt <font color = '#0054FF'>{AchievementName}</font> errungen!
201	SMT_ACHIEVEMENT_GRADE3_CLEAR_MESSAGE	Ihr habt den Fortschritt <font color = '#0054FF'>{AchievementName}</font> errungen! Herzlichen Glückwunsch!
201	SMT_ACHIEVEMENT_GRADE4_CLEAR_MESSAGE	Ihr habt den Fortschritt <font color = '#0054FF'>{AchievementName}</font> errungen! Herzlichen Glückwunsch!
203	SMT_ACTION_KEY_ACTIVE_WORKOBJECT_PARTYCANTWORK_FAIL	Ihr könnt {WorkObjectName} nicht benutzen, wenn Ihr einer Gruppe angehört. Verlasst die Gruppe und versucht es nochmal.
201	SMT_ACTION_KEY_ACTIVE_WORKOBJECT_REQUIRED_KEY_ITEM	Ihr benötigt {ItemAmount} x "{ItemName}".
203	SMT_ACTION_KEY_ACTIVE_WORKOBJECT_REQUIRED_KEY_ITEM_FAIL	Ihr benötigt "{ItemName}".
201	SMT_ADD_PK_POINT	Eure Verrufenheit hat zugenommen. Aktuelle Verrufenheit: {pkPoint}
201	SMT_ADD_UNION_POLICY_POINT	Ihr habt {policyPoint} Allianzpolitikpunkte erhalten.
201	SMT_ADMINTOOL_UNIONCHAT	[{UnionType}][{SendUser}]: {ChatString}
203	SMT_ALREADY_EQUIP_UNIQUE_ITEM	Ihr könnt nur einen einzigartigen Gegenstand ausrüsten.
203	SMT_ALREADY_EXIST_ATTACH_ITEM	Ihr habt bereits einen Kristall dieses Typs ausgerüstet.
