203	SMT_IMPOSSIBLE_IN_COMBAT	Impossible d'effectuer ceci en plein combat.
201	SMT_ABANDON_DIVIDE_DICE	Jet de dés passé.
204	SMT_ABANDON_DIVIDE_DICE_PARTYPLAYER	{UserName} renonce à lancer les dés.
201	SMT_ABANDON_DIVIDE_GOLD	Renoncer à miser.
204	SMT_ABANDON_DIVIDE_GOLD_PARTYPLAYER	{UserName} a renoncé à miser.
201	SMT_ACCEPT_QUEST	Nouvelle quête : {QuestName}.
201	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE	Vous avez obtenu {grade} pour vos exploits.
203	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_ALL	{name} a obtenu un {grade}.
205	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_GUILD	{name} a obtenu {grade}.
204	SMT_ACCOMPLISH_ACHIEVEMENT_GRADE_PARTY	{name} a obtenu {grade}.
201	SMT_ACCOUNT_WAREHOUSE_BUY	Achetez une extension de la banque pour ajouter plus d'onglets à votre banque.
201	SMT_ACCOUNT_WAREHOUSE_UPGRADE	Votre banque est désormais plus grande.
201	SMT_ACCOUNT_STYLEWAREHOUSE_UPGRADE	La réserve de costumes a été agrandie.
201	SMT_ACHIEVEMENT_CLEAR_MESSAGE	Félicitations ! Vous avez réalisé l'exploit <font color = '#0054FF'>{AchievementName}</font> !
201	SMT_ACHIEVEMENT_CLEAR_MESSAGE_OPPONENT	{UserName} vient de réaliser l'exploit : [<font color = '#0054FF'>{AchievementName}</font>].
201	SMT_ACHIEVEMENT_EXTEND_INVEN	Votre exploit a agrandi votre inventaire.
201	SMT_ACHIEVEMENT_EXTEND_WAREHOUSE	Votre exploit a agrandi votre inventaire.
201	SMT_ACHIEVEMENT_GET_ITEM	Vous avez reçu {itemAmount} x {itemName} suite à un exploit. Relevez vos colis postaux.
201	SMT_ACHIEVEMENT_GET_ITEM_PLURAL	Reçu : {itemName} et {itemNumber} autre{@select:{itemNumber}/s//s} objet{@select:{itemNumber}/s//s} grâce à un exploit. Relevez vos colis postaux.
201	SMT_ACHIEVEMENT_GET_MONEY	Vous avez reçu {goldAmount@money} suite à un exploit. Relevez vos colis postaux.
201	SMT_ACHIEVEMENT_GRADE0_CLEAR_MESSAGE	Vous avez réalisé l'exploit <font color = '#0054FF'>{AchievementName}</font> !
201	SMT_ACHIEVEMENT_GRADE1_CLEAR_MESSAGE	Vous avez réalisé l'exploit <font color = '#0054FF'>{AchievementName}</font> !
201	SMT_ACHIEVEMENT_GRADE2_CLEAR_MESSAGE	Vous avez réalisé l'exploit <font color = '#0054FF'>{AchievementName}</font> !
201	SMT_ACHIEVEMENT_GRADE3_CLEAR_MESSAGE	Vous avez réalisé l'exploit <font color = '#0054FF'>{AchievementName}</font> ! Félicitations !
201	SMT_ACHIEVEMENT_GRADE4_CLEAR_MESSAGE	Vous avez réalisé l'exploit <font color = '#0054FF'>{AchievementName}</font> ! Félicitations !
203	SMT_ACTION_KEY_ACTIVE_WORKOBJECT_PARTYCANTWORK_FAIL	Impossible d'utiliser {WorkObjectName} quand vous faites partie d'un groupe. Merci de quitter le groupe et de réessayer.
201	SMT_ACTION_KEY_ACTIVE_WORKOBJECT_REQUIRED_KEY_ITEM	Vous avez besoin de {ItemAmount} x {ItemName}
203	SMT_ACTION_KEY_ACTIVE_WORKOBJECT_REQUIRED_KEY_ITEM_FAIL	{ItemName} nécessaire.
201	SMT_ADD_PK_POINT	Votre infamie a augmenté. Niveau actuel : {pkPoint}.
201	SMT_ADD_UNION_POLICY_POINT	Vous avez obtenu {policyPoint} points politiques d'alliance.
201	SMT_ADMINTOOL_UNIONCHAT	[{UnionType}][{SendUser}] : {ChatString}
203	SMT_ALREADY_EQUIP_UNIQUE_ITEM	Vous ne pouvez équiper qu'un exemplaire d'un objet unique.
203	SMT_ALREADY_EXIST_ATTACH_ITEM	Vous êtes déjà équipé d'un cristal de ce type.
203	SMT_ALREADY_EXIST_ENCHANT_ITEM	Cet emplacement est déjà occupé.
203	SMT_ALREADY_FIX_VEHICLE_BY_ENEMY	Un adversaire est déjà en train de réparer l'aéronef.
203	SMT_ALREADY_HAS_RECIPE	Vous avez déjà appris ceci.
201	SMT_ALREADY_INGAMESTORE_BASKET_ADDED	Cet objet se trouve déjà dans votre panier.
201	SMT_ALREADY_JOIN_UNION	Cette guilde a déjà rejoint l'alliance.
203	SMT_ALREADY_LEARNED_PASSIVE_SKILL	Vous avez déjà appris cette compétence.
203	SMT_ALREADY_PARTY_BAN_DOING	Un membre du {party} est déjà en cours d'exclusion.
201	SMT_ALREADY_PK_MODE_ON	Vous êtes déjà infâme.
201	SMT_ALREADY_REG_CONSUL_CANDIDATE	Vous vous êtes déjà inscrit en tant que candidat au poste d'Exarque pour cette guilde.
203	SMT_ALREADY_USER_USE	Un autre joueur est déjà dessus.
