1001	やってみると意外と大丈夫
1002	初めて死亡する
1003	初めて死亡する
1004	ヴァルキオン連合
1800	1回死亡
2001	死亡に慣れるのってどうなの？
2002	10回死亡する
2003	10回死亡する
2004	ヴァルキオン連合
2800	死亡した回数
3001	幾多の死線を越えて
3002	50回死亡する
3003	50回死亡する
3004	ヴァルキオン連合
3501	不死鳥
3800	死亡した回数
4001	金の流れを知る
4002	ホムンクルス総売上{Money@money}を達成する
4003	ホムンクルス総売上{Money@money}を達成する
4004	ヴァルキオン連合
4800	ホムンクルス総売上：{Money@money}
5001	金の流れを読む
5002	ホムンクルス総売上{Money@money}を達成する
5003	ホムンクルス総売上{Money@money}を達成する
5004	ヴァルキオン連合
5800	ホムンクルス総売上：{Money@money}
6001	金の流れを作る
6002	ホムンクルス総売上{Money@money}を達成する
6003	ホムンクルス総売上{Money@money}を達成する
6004	ヴァルキオン連合
6501	ホムンクルス王
6800	ホムンクルス総売上：{Money@money}
7001	私がリーダーです
7002	初めてパーティーを結成する
7003	初めてパーティーを結成する
7004	ヴァルキオン連合
7800	パーティー初結成
8001	リーダーに任せろ！
8002	パーティーを20回結成する
8003	パーティーを20回結成する
8004	ヴァルキオン連合
8800	パーティーの結成回数
9001	オレに付いて来い
9002	パーティーを100回結成する
9003	パーティーを100回結成する
9004	ヴァルキオン連合
9501	上級リーダー
9800	パーティーの結成回数
10001	よろしくお願いします！
10002	初めてパーティーに加入する
10003	初めてパーティーに加入する
10004	ヴァルキオン連合
10800	パーティー初加入
11001	やっぱりチームワーク
11002	パーティーに50回加入する
11003	パーティーに50回加入する
11004	ヴァルキオン連合
11800	パーティーの加入回数
12001	チームワーク命
12002	パーティーに100回加入する
12003	パーティーに100回加入する
12004	ヴァルキオン連合
12501	上級メンバー
12800	パーティーの加入回数
13001	大志を抱いて
13002	初めてギルドを作成する
13003	初めてギルドを作成する
13004	ヴァルキオン連合
13800	ギルド初作成
14001	ギルドは1日にして成らず
14002	ギルドを5回作成する
14003	ギルドを5回作成する
14004	ヴァルキオン連合
14800	ギルドの作成回数
15001	アルボレアはオレの庭
15002	ギルドを10回作成する
15003	ギルドを10回作成する
15004	ヴァルキオン連合
15501	ギルド作りすぎ
15800	ギルドの作成回数
16001	ギルド加入ってドキドキする
16002	初めてギルドに加入する
16003	初めてギルドに加入する
16004	ヴァルキオン連合
16800	ギルド初加入
17001	めぐり逢いを求めて
17002	ギルドに5回加入する
17003	ギルドに5回加入する
17004	ヴァルキオン連合
17800	ギルドの加入回数
18001	ギルド10回変わるとか！
18002	ギルドに10回加入する
18003	ギルドに10回加入する
18004	ヴァルキオン連合
18501	ギルド変わりすぎ
18800	ギルドの加入回数
19001	準備運動OK！
19002	モンスターを100匹討伐する
19003	モンスターを100匹討伐する
19004	ヴァルキオン連合
19800	モンスター
20001	狩猟の名人
20002	モンスターを1,000匹討伐する
20003	モンスターを1,000匹討伐する
20004	ヴァルキオン連合
20800	モンスター
21001	狩猟の達人
21002	モンスターを10,000匹討伐する
21003	モンスターを10,000匹討伐する
