1	Dementalith	false
2	Vikar	false
22	Vampir Blood Servant	false
1001	Vampir Footman	false
1002	Dricus	false
1003	Bathory	false
1004	Elder Blood Witch	false
1005	Blood Witch	false
1006	Sadnica	false
1007	Captain Kirithia	false
2201	Vampir Henchman	false
2202	Vampir Retiarius	false
2203	Violent Dwarf	false
2204	Armored Zuulhound	false
2205	Stalker Company Scout	false
2206	Stalker Company Warrior	false
2207	Stalker Company Blademaster	false
2208	Stalker Company Assassin	false
2209	Gloomtusk	false
2301	Blood Maid	false
2302	Blood Lord	false
2303	Vampir Jester	false
2304	Sanguine Moppet	false
2305	Blood Mage	false
2401	Ovolith	false
2402	Lurking Ovolith	false
2403	Vampir Runner	false
2404	Vampir Soldier	false
2405	Zuulhound	false
2406	Surdek	false
2501	Massive Ovolith	false
2502	Ebonweaver	false
5001	Serajar	false
5002	Serajar's Servant	false
5003	Juvenile Ovolith	false
