15	Wooden Cage Wall	false
100	Energia Celo Teleportal	false
101	Baraka Tombstone	false
102	Bathysmal Rise Teleportal	false
200	Molten Spire Teleport Platform	false
208	Archdevan Camp Commander	false
300	Diranas Quarry Teleport Platform	false
400	Havenstone Ruins Teleport Platform	false
500	Verdantfire Rift Teleport Platform	false
600	Qeldar Station Teleport Platform	false
601	Hulran Watch Teleport Platform	false
602	Baaldaz Post Teleport Platform	false
700	Teleportal	false
701	Ranbuk	false
702	Sottik	false
800	Teleportal	false
801	Rumun	false
802	Riggim	false
900	Teleportal	false
901	Tubarm	false
902	Vehman	false
999	Shifting Map Summon Spot 1	false
1001	Dougal	false
1002	Halran	false
1003	Braga	false
1004	Hagand	false
1005	Rogand	false
1006	Naleram	false
1008	Suspicious Soldier	false
1009	Shepherd	false
1010	Kamun	false
1011	Jagreg	false
1012	Enslaved Khirian Archer	false
1013	Enslaved Khirian Warrior	false
1014	Exhausted Prisoner	false
1015	First Suspicious Corpse	false
1016	Second Suspicious Corpse	false
1017	Lost Lamb	false
1018	Guikol	false
1019	Paesyn's Copper	false
1020	Lamb	false
1021	Guikol	false
1022	Remam	false
1023	Guard	false
1024	Patrol	false
1025	Stone Grave	false
1026	First Baraka Survivor	false
1027	Second Baraka Survivor	false
1028	Damaged Medicine Chest	false
1029	Joakim	false
1030	Donakim	false
1031	Dadam	false
1032	Sentry	false
1033	Patrol	false
1034	Guard	false
1035	Guard	false
1036	Guard	false
1102	Rhodos	false
1103	Paesyn	false
1104	Zolyn	false
1110	Marat	false
1201	Madok	false
1202	Postern Gate Sentry	false
1999	Shifting Map Summon Spot 2	false
2001	Quadriliar	false
2002	Reaping Corust	false
2003	Hulking Salcata	false
2004	Moaloth	false
2005	Magmara	false
2006	Archdevan Elite Worker	false
2007	Archdevan Elite Engineer	false
2008	Archdevan Camp Commander	false
2009	Archdevan Mystic-Warden	false
2011	Archdevan Lancer-Warden	false
2012	Archdevan Archer-Warden	false
2014	Redfang Creature	false
2015	Thrall Harrier	false
2018	Globulin	false
2020	Dumb Fence	false
2021	Kamara	false
2023	Kariagon Harrier	false
2027	Ruins Scorpion	false
2029	Ruins Zombie	false
2032	Ancient Ruins Guard	false
2033	Chupathingy	false
2035	Volcanoash Sage	false
2036	Deformed Fangspawn	false
2050	Humedras	false
2051	Ancient Tomb Watcher	false
2052	Ancient Tomb Courser	false
2061	Stupid Thief	false
2064	Pile of Stone	false
2067	Sheep	false
2071	Paesyn's Gold	false
2108	Archdevan Camp Commander	false
2112	Parthian Elite Cavalry	false
2113	Parthian Elite Archer	false
2114	Parthian Elite Soldier	false
2115	Parthian Elite Warrior	false
2116	Parthian Elite Sorcerer	false
2118	Archdevan Sorcerer-Prelate	false
2119	Archdevan Archer-Prelate	false
2121	Archdevan Mystic-Prelate	false
2124	Archdevan High Priest	false
2125	Archdevan Mystic-Prelate	false
2127	Ruins Worker	false
2128	Ruins Slave	false
2129	Brainwashed Tomb Thief	false
2130	Careful Tomb Thief	false
2131	Mean Tomb Thief	false
2132	Brainwashed Fence	false
2133	Careful Fence	false
2134	Mean Fence	false
2135	Ribbidi	false
2136	Arachnen Harrier	false
2141	Roundbeak Watcher	false
2142	Ruins Mystic	false
2144	Summoned Wizard	false
2145	Roughbeak Watcher	false
2146	Ruins Guardian	false
2147	Brutal Tomb Robber	false
2148	Brutal Fence	false
2149	Parthian Elite Cavalry	false
2999	Shifting Map Summon Spot 3	false
3001	Dougal	false
3003	Braga	false
3004	Hagand	false
3005	Rogand	false
3006	Scared Researcher	false
3102	Rhodos	false
3103	Paesyn	false
3104	Zolyn	false
3105	Morningfog Moss	false
3111	Dougal	false
3112	Rhodos	false
3113	Paesyn	false
3114	Zolyn	false
3201	Dougal	false
3212	Rhodos	false
3213	Paesyn	false
3214	Zolyn	false
3313	Paesyn	false
3314	Zolyn	false
3401	Daraon	false
3402	Oriyn's Wall Guard	false
3403	Oriyn's Wall Guard	false
3404	Tonbun	false
3405	Temple Researcher	false
3408	Temple Researcher	false
3410	Mutating Hyena	false
3999	Shifting Map Summon Spot 4	false
4000	Naga Battlemaster	false
4001	Stone Guardian	false
4002	Lithikumas	false
5007	Puzzling Monument	false
10060	Rhonok	false
20120	Archdevan Intermediate Archer	false
