100	Elite Bloodthirsty Imp	false
200	Elite Ksharan Needler	false
300	Elite Arcane Servant	false
400	Elite Caiman Skullcrusher	false
1001	Elleon	false
1002	Akasha's Obelisk	false
1003	Akalath's Pylon	false
1004	Gilgash's Pylon	false
1005	Plagueheart	false
1006	Elleon	false
1007	Exit Teleportal	false
1015	Monolith of Sealing	false
1016	Seal of Karascha	false
5001	Nightmare Adanok	false
5002	Nightmare Karascha	false
5003	Nightmare Lugribar	false
5004	Nightmare Shargrim	false
5005	Nightmare Akasha	false
6001	Nightmare Turion	false
6002	Elite Priest of Affliction	false
6003	Elite Plague Imp	false
6004	Elite Argon Kelba	false
6005	Elite Pestilence Caiman	false
6006	Elite Blight Sniper	false
6007	Elite Contagious Ambusher	false
6008	Nightmare Nadaim	false
9001	Elite Blight Imp	false
