103	Elite Tomb Guardian	false
105	Alarik	false
412	Timescape Electric Core	false
500	Elite Timescape Golem	false
501	Elite Timescape Ghilliedhu	false
502	Elite Timescape Basilisk	false
503	Elite Timescape Destroyer	false
504	Elite Timescape Golem	false
505	Elite Timescape Golem	false
506	Elite Timescape Basilisk	false
507	Elite Timescape Destroyer	false
508	Elite Timescape Destroyer	false
509	Elite Timescape Basilisk	false
510	Elite Timescape Basilisk	false
901	Timescape Wyvern	false
1000	Nightmare Eremes	true
1001	Nightmare Hemera	true
1002	Nightmare Tempas	true
1003	Nightmare Valona	true
1501	Exit Teleportal	false
1502	Thundertrial Teleportal	false
1503	Basalt Cradle Teleportal	false
1504	Timecore Teleportal	false
