1000	Pyrvathas	false
1001	Egrecia	false
1002	Gula Ravager	false
1003	Gula Gutspiller	false
1004	Tormented Jockey	false
1005	Cromos Sentinel	false
1006	Agarta	false
1007	Syndreniss	false
1008	Halveress	false
1009	Jarnuri	false
1010	Naga Enforcer	false
1011	Vicious Wyrmling	false
1012	Brutal Inquisitor	false
1013	Arachnen Bloodlasher	false
1014	Lokian Fatecaller	false
1015	Lokian Fateshaper	false
1016	Kornus	false
1017	Lokian Bloodreaver	false
1018	Lokian Ragemaster	false
1019	Lokian Cabalist	false
1020	Ravenous Caprin Imp	false
1021	Lokian Primalist	false
1022	Ksharan Sniper	false
1023	Lokian Darkbinder	false
1025	Murnorog	false
1026	Gorkonog	false
1501	Erupting Fangs	false
1502	Searing Wyrm	false
1504	Pillar Controller	false
1505	Yulderos Portal	false
1506	Noxxionas Column	false
1508	Cursed Totem	false
1509	Hidden Obelisk	false
1602	Cursed Totem	false
1603	Cursed Totem	false
1604	Cursed Totem	false
1605	Cursed Totem	false
1606	Cursed Totem	false
2000	Kaprima	false
3026	Teleportal	false
5002	Egrecia	false
6060	Runic Obelisk	false
6061	Runic Obelisk	false
6062	Runic Obelisk	false
6063	Runic Obelisk	false
6064	Runic Obelisk	false
7000	Exit Teleportal	false
7001	Kaprima Summoning Room Teleportal	false
