101	Kuru	false
102	Taroku	false
103	Axelzar	false
501	Andras	false
502	Atel Akaad Mystic	false
503	Atel Akaad Lancer	false
901	Basin Gorilla	false
1001	Forestwalker Shaman	false
1002	Forestwalker Thrasher	false
1003	Ebon Weaver	false
1004	Stonebeak Scrounger	false
2001	Revivified Cromos	false
2002	Revivified Noruk	false
2003	Resurgent Ghilliedhu	false
2004	Mossy Teralith	false
2005	Stonebeak Gnasher	false
2006	Tainted Mycanar	false
3001	Soulkeeper	false
3002	Hallowed Sentinel	false
3003	Godly Breath Executioner	false
4000	Patient Lithikumas	false
9001	White Hart	false
