100	Bloodthirsty Imp	false
200	Ksharan Needler	false
300	Arcane Servant	false
400	Caiman Skullcrusher	false
1001	Elleon	false
1002	Akasha's Obelisk	false
1003	Akalath's Pylon	false
1004	Gilgash's Pylon	false
1005	Plagueheart	false
1006	Elleon	false
1007	Exit Teleportal	false
1015	Monolith of Sealing	false
1016	Seal of Karascha	false
5001	Adanok	false
5002	Karascha	false
5003	Lugribar	false
5004	Shargrim	false
5005	Akasha	false
6001	Turion	false
6002	Priest of Affliction	false
6003	Plague Imp	false
6004	Satha Ripper	false
6005	Pestilence Caiman	false
6006	Blight Sniper	false
6007	Contagious Ambusher	false
6008	Nadaim	false
9001	Blight Imp	false
11111	Cherfa	false
