201	Exit Teleportal	false
202	Teleportal	false
301	Odilon	false
1001	Saccaria the Eviscerator	true
1002	Erisia the Cruel	false
1003	Ossia the Bonecleaver	false
2011	Kydarius Archer	false
2012	Kydarius Prelate	false
2013	Kydarius Necromancer	false
2014	Kydarius Cavalier	false
2015	Kydarius Bladedancer	false
2021	Xerbone Mystic	false
2022	Xerbone Berserker	false
2023	Xerbone Warrior	false
3001	Barundar	true
4001	Chimaerus the Mutilated	true
6001	Demokraxus	true
8001	Devan Warrior	false
8002	Devan Ravager	false
8004	Devan Arcanist	false
8007	Devan Marauder	false
8008	Devan Gutspiller	false
8011	Devan Lancer	false
8012	Devan Fateshaper	false
8013	Devan Bloodweaver	false
8014	Devan Slasher	false
8015	Devan Thrasher	false
8016	Devan Blood Mage	false
8021	Parthian Shooter	false
8022	Parthian Charger	false
8023	Parthian Brute	false
8024	Parthian Foecleaver	false
8031	Feral Jalmarak	false
8032	Brutal Jalmarak	false
8033	Savage Jalmarak	false
8041	Mutilated Sargreth	false
9001	Pestilent Morphula	false
