1	Sand Wind Kobold Looter	false
2	Sand Wind Kobold Lobber	false
3	Sand Wind Kobold Headhunter	false
5	Swift Storm Lizard	false
6	Sand Wind Kulkari	false
7	Sand Wind Champion	false
8	Sand Wind Prophet	false
9	Desert Lightning Kumas	false
10	Greedy Vulcan	false
11	Horned Orcan Berserker	false
12	Covetous Vulcan	false
13	Sly Runekeeper	false
14	Bloodhorn Maligos	false
15	Sandpaw Hyena	false
16	Desertcrawler Wolf	false
17	Eldritch Master	false
18	Skullcleaver	false
19	Eldritch Warper	false
20	Blackguard	false
51	Sand Wind Kobold Thief	false
55	Raging Storm Lizard	false
56	Sand Wind Scavenger	false
57	Sand Wind Crusher	false
58	Sand Wind Shaman	false
59	Sand Lord Kumas	false
62	Yearning Vulcan	false
106	Sand Wind Reaper	false
156	Sand Wind Reaver	false
5001	Merkaratos	false
5002	Zuulrakar	false
5003	Ezzareshar	false
5004	Terenoff	false
5005	Solrachnus	false
