101	Nexus Teralith Vanquisher	false
102	Nexus Infernal Fangspawn	false
104	Hulmatorus	false
105	Zyrnaxis	false
106	Nexus Bloodclaw Arachen	false
109	Valsharnikar	false
201	Nexus Kulkari Raider	false
202	Nexus Kulkari Brigand	false
203	Nexus Orcan Thrasher	false
204	Nexus Blood Fiend	false
205	Nexus Brutal Arbosk	false
206	Nexus Intruder	false
207	Nexus Mekonari Mage	false
208	Nexus Mycanar Crusher	false
210	Nexus Maligos Reaver	false
211	Nexus Shurian Vanguard	false
212	Nexus Shurian Sorceress	false
213	Nexus Moltaru Vulcan	false
301	Nexus Deskera Imp	false
302	Nexus Bone Imp	false
303	Nexus Dwarf Orcan	false
304	Nexus Ebon Imp	false
801	Oneiric Engineer	false
1001	Rodrigo	false
1002	Inquisitor	false
1003	Researcher	false
3601	Hanslet	false
3602	Eriale	false
3603	Paxwin	false
7001	Central Generator	false
7002	Focusing Array	false
9996	Nexus Questgiver	false
9997	Nexus Shard	false
9998	Nexus Shard	false
9999	Nexus Shard	false
