1000	Kakun	true
1011	Lazy Sloth	false
2011	Argent Soulkeeper	false
2031	Lurking Blade Golem	false
2041	Eldritch Eye	false
2051	Temple Brass Gardener	false
3000	Lagreah	true
3011	Shard-studded Ghilliedhu	false
3012	Crystal-encrusted Ghilliedhu	false
3013	Crystal-encrusted Ghilliedhu	false
3014	Guardian Ghilliedhu	false
3015	Guardian Ghilliedhu	false
3016	Guardian Ghilliedhu	false
3021	Repository of Wisdom	false
3022	Repository of Wisdom	false
3023	Repository of Wisdom	false
3024	Repository of Wisdom	false
3025	Repository of Wisdom	false
3026	Mossy Arbosk	false
3031	Temple Stonebeak	false
3051	Temple Rockcrawler	false
3061	Temple Gardener	false
3101	Furious Ghilliedhu	false
3102	Furious Ghilliedhu	false
3103	Furious Ghilliedhu	false
3104	Furious Ghilliedhu	false
3105	Furious Ghilliedhu	false
3106	Furious Ghilliedhu	false
3107	Furious Ghilliedhu	false
3108	Furious Ghilliedhu	false
3109	Furious Ghilliedhu	false
3110	Furious Ghilliedhu	false
3111	Furious Ghilliedhu	false
3112	Furious Ghilliedhu	false
3113	Furious Ghilliedhu	false
3114	Furious Ghilliedhu	false
3115	Furious Ghilliedhu	false
3116	Furious Ghilliedhu	false
3117	Furious Ghilliedhu	false
3118	Furious Ghilliedhu	false
3119	Furious Ghilliedhu	false
3120	Furious Ghilliedhu	false
3121	Furious Ghilliedhu	false
4000	Grig	true
4001	Neg	true
4011	Temple Iskaragard	false
4021	Temple Boregolem	false
4031	Garden Stonebeak	false
4041	Temple Wraith	false
4051	Pond Brass Gardener	false
4061	Enraged Fangspawn	false
5000	Golem Generator	false
5001	Golem Restoration Aura	false
5002	Golem Curative Aura	false
5011	Waterway Tender Golem	false
5021	Waterway Preserver Golem	false
6000	Glaciernus	true
6011	Focused Emitter	false
8000	Guardian of the Relic	false
8001	Guardian of the Relic	false
8002	Guardian of the Relic	false
8003	Guardian of the Relic	false
8004	Guardian of the Relic	false
8005	Auricadis	true
8011	Mirror of Light	false
8041	Cannon	false
9061	Treasure Chest	false
9062	Treasure Chest	false
9063	Treasure Chest	false
9064	Treasure Chest	false
10000	Dimensional Mirror	false
10001	Dimensional Mirror	false
10002	Dimensional Mirror	false
10003	Dimensional Mirror	false
10004	Dimensional Mirror	false
10005	Rida	false
10007	Rida	false
10008	Mystel	false
10009	Balder's Mirror	false
10011	Dimensional Mirror	false
10012	Dimensional Mirror	false
