1	アルボレア
101	アルン大陸
102	シャラ南部大陸
103	シャラ北部大陸
104	アルン北部大陸
111	西部戦線（旧）
112	名誉の戦場
113	闘志の戦場（旧）
114	アクラ団の拠点（旧）
115	闘志の戦場
200	ヴァルキオン保護領
201	ヴェリカ直轄領
202	ヴァルキオン保護領
203	アルカニア領
204	ポポリア領
205	ヴィアアウレウム領
206	東部領
207	バルデラ特別地区
208	ヴェリカ東部関門
209	未開発
210	アルレマンシア直轄領
211	ヴィアエレニウム領
212	ウェストニア領
213	エセニア領
214	パンノニア領
215	ヴェリタス特別地区
216	未開発
217	未開発
218	カイアトール直轄領
219	ロスアカディア領
220	シルヴァニア領
221	ロスティリキア領
222	ロスカイアナ領
223	ヘルカン特別地区
224	未開発
225	未開発
260	戦場
261	連盟
291	戦場
500	一方通行
1001	堕獄の森
2001	西部伐採地
2002	伐採者の臨時詰所
2003	妖精の泉
2004	灰の峡谷
2005	廃棄された村
2007	森の細道
2008	高梁の森
2009	暗闇の森
2010	妖精渓谷の野営地
2011	不吉な分岐点
2012	湿地帯への道
2013	廃棄された牧場
2015	番人の野営地
2016	狩人の休息所
2017	精霊の祠
2018	古木の森
3001	忘却の幽林
3002	敗残兵の墓所
3003	血戦の跡地
3004	敗残兵の宿営地
3005	野獣の巣
3006	西部野営地
3007	中央野営地
3008	厄神の住処
3009	木霊の洞窟
3010	秘密基地 入口
4001	爆炎連峰
4002	悪霊の高原
4003	紅蓮渓谷
4004	バハールの休息所
4005	バハールの寝床
4006	鋭鋏峰
4007	精霊偵察基地
4008	悪魔討伐基地
4009	シュリアン対抗基地
4010	第一鉱山
4011	第二鉱山
4012	アカシャの潜伏地 入口
5001	フキアン保護区域
5002	フキアン野営地
5003	ババフカの集落
5004	開拓の野営地
5005	ウッドフカの集落
5006	ハンマーフカの集落
5008	湿地帯近辺
6001	咆哮の戦野
6002	侵略指令地
6003	悲鳴の峡谷
6004	沈黙の草原
6005	廃墟の村
6006	クチャートの駐屯地
6007	クチャートの集落
6008	野蛮の道
6009	ロック追従者の駐屯地
6010	儀式の祭壇
6011	ポールセン牧場
6012	カーソン牧場
6013	討伐隊の宿営地
6017	三日月村 入口
7001	久遠の盆地
7002	巨大碑石地帯
7003	天空の遺跡
7004	ミステリウム研究基地
7005	守備隊の野営地
7006	古代の遺跡
7007	ロドーク農場
7008	オーカンの野営地
7009	統制の魔石
7010	久遠の盆地 北部
8001	捕食者の巣窟
8002	捕食者の巣窟 地下1階
8003	捕食者の巣窟 地下2階
8004	捕食者の巣窟 地下3階
8005	捕食者の巣窟 潜入基地
8006	奴隷市場
8007	捕食者の殿堂
8008	屠殺場
8009	拷問の殿堂
8010	監禁の殿堂
8011	捕食者の巣窟 入口
8012	救出隊の臨時野営地
8013	派遣隊の臨時駐屯地
8014	黄金の迷宮 入口
8888	アルボレア戦場
9001	貪欲の渓谷
9002	貪欲の迷宮
9003	貪欲の迷宮
9004	渾沌の回廊
9005	欲望の回廊
9006	欺瞞の回廊
9008	壊滅した前進基地
9009	破壊の回廊
9010	東部森林地帯
9011	迷宮封鎖野営地
9012	捕食者の沼
9013	ジャバルマンドーム 入口
9999	アルボレア特殊空間
10001	蛇印の秘島
10002	蛇血の海岸
10003	蛇血の水路
10004	餓獣の島
10005	毒蛇の密林
10006	ダゴン封印地
10007	砂原の野営地
10008	海岸の野営地
10009	蛇血の野営地
11001	落日の枯岸
11002	東部領 街道
11003	防衛陣地
11004	無常の荒野
11005	海賊の巣窟
11006	埠頭区域
11007	秘密ドック
11008	黒刃の間
11009	秘密ドック野営地
11010	海賊の巣窟 2階
11011	下級船員区域
11012	上級船員区域
11013	冒険者の宿営地
11014	高架橋
11015	地下貯蔵所
11016	遺物の間
11017	宝物庫
12001	絶望の島
12002	荒凪古港 砂浜
12003	奴隷市場
12004	絶望の森
12005	寂寞の海岸
12006	絶望の谷
12007	海賊団秘密通路
12008	奴隷船着場
12009	{@Rgn:9024001} 入口
12012	討伐隊の野営地
12013	討伐隊の秘密監視所
13001	黎明の島
13002	ペガサス乗り場
13003	太古の遺跡
13004	黒い裂け目
13005	北部警戒監視所
13006	ロック追従者の基地
13007	神々のテラス
13008	オーカンの野営地
13009	黒い裂け目 入口
13010	守備隊の東部野営地
13011	カラスチャ召喚地
13012	太古の神殿
13013	飛行船墜落地点
13014	黒い裂け目 橋
13015	クベル野営地
13016	黎明の橋
13017	カイモンの野営地
13018	守備隊の北部野営地
13019	黎明の島 西部
13020	南部警戒監視所
13021	黎明の島 東部
13022	黒い裂け目 守備隊の野営地
13023	黎明の島 南部
13024	大地の寺院跡
13025	黒い裂け目 丘陵
13026	黒い裂け目 北部
13027	先発隊の野営地
13028	アルンの丘
13029	黒い裂け目 入口
13030	太古の森
14001	未定初歩ゾーン
15001	狂気の丘
15002	狂乱の地
15003	慟哭の丘
15004	南部耕作地
15005	旧補給倉庫
15006	観察の野営地
15007	鎮圧の野営地
15008	狂気の魔石
15009	北部監視所
16001	ヴァンピールの丘
16002	古影の平野
16003	ヴァンピール居住区
16006	ヴァンピールの屋敷
16007	ヴァンピール討伐野営地
16008	ジョニー・ダグの研究野営地
16009	ポポリオン 進入路
16010	ヴァンピールの屋敷 後門
17001	パラノン峡谷
17002	パラノン平野
17003	狂信者の楽園
17004	信念の祭壇
17006	前進基地
17007	補給野営地
18001	巨人の廃都
18002	クチャナール
18003	クチャクラッター
18004	沈黙の神殿
18005	ロック教徒占領地
18006	苦痛の殿堂
18007	防御基地
18008	調査基地
19001	リカノール平野
19002	荒涼の耕作地
19003	タッカー農場
19004	レイナー農場
19005	ヴァルキオン連合守備隊の野営地
19006	傀儡の広野
19007	北部廃墟
19008	自由兄弟団の降伏地
19009	自由兄弟団の籠城地
19010	反逆の荒野
19011	自由兄弟団の本拠地
20001	亡者の坑道
20002	亡者の坑道 地下1階
20003	亡者の坑道 地下2階
20004	亡者の坑道 地下3階
20005	露天採石場
20006	整備基地
20007	前進基地
20008	中心基地
21001	バシリスクの巣
21002	サボテンの水場
21003	風の峡谷
21004	砂の峡谷
21005	亡者の坑道 進入路
21006	落涙の谷
21007	恐怖の谷
21008	騒霊の野営地
21009	バシリスク偵察野営地
21010	リスカ遺跡探査基地
21011	石柱の遺跡
21012	砂塵の荒地
22001	魔女の城
22002	魔女の城 地上1階
22003	魔女の城 地上2階
22004	魔女の城 地上3階
22005	魔女の城 地下1階
22006	魔女の城 地下2階
22007	セレナの中央庭園
22008	対策本部
22009	緊急拠点
22010	古文書保管室
22011	美術室
22012	第二図書室
22013	第一図書室
22014	魔術実習室
22015	中央ロビー
22016	封印の間
22017	秘薬の実験室
22018	祭壇の間
23001	月の湖
23002	ポラ・エリーヌ ペガサス乗り場
23004	月影の森
23005	月光波の森
23006	幽閉地
23007	暁の森
23008	ヴァルキオン連合の野営地
23009	緊急調査野営地
23010	コボルト防衛基地
23011	亡命者のあばら屋
23012	コボルト偵察基地
24001	黄金の道
24002	略奪の砂漠
24003	黄金の道 北部
24004	黄金の道 南部
24005	砂風の集落
24006	ロキアンの基地
24007	封印の遺跡
24008	西部偵察基地
24009	黄金の道 基地
24010	海岸基地
24011	神殿 廃墟
24012	街道の野営地
24013	邪教徒討伐の野営地
24014	水脈地域
25001	邪教徒の神殿
25002	邪教徒の神殿
25003	破戒僧の間
25004	討伐軍の防衛陣地
25005	移動の間
25006	信徒の間
25007	邪教徒の神殿
25008	大礼拝堂
25009	再臨の回廊
25010	個人礼拝堂
25011	苦難の回廊
25012	次元の門
25013	復活の回廊
26001	命紡の峡谷
26002	ホワイトハート棲息地
26003	神々の寝所
26004	神秘の森
26005	生命の泉
26006	番人の警戒監視所
26007	遺跡調査団の野営地
27001	エセニア丘陵地帯
27002	シャカゼンの隠遁地
27003	悲鳴の戦地
27004	エセニア要塞
27005	沈黙の丘陵
27006	丘陵野営地
27007	奪還の野営地
27008	農民の廃屋
28001	禁忌の樹海
28002	ロックの安息地
28003	不浄の高地
28004	悪の巡礼路
28009	汚染測定基地
28010	汚染防止施設
29001	蒼枯の封地
29002	太古の森
29003	空づるの森
29004	朧獣の森
29005	守備隊の補給野営地
29006	守備隊の前進基地
30001	太陽の庭園
30002	蒼跡の錆谷
30003	セレンの殿堂
30004	森の殿堂
30005	セレンの庭園
30006	紫銀燐魄の森
30007	黄昏の廃塔
30008	崇導衆の神殿
30009	砕瓦の万神殿
30010	蒼跡調査野営地
30011	神殿調査野営地
30012	東部渓谷探査野営地
30013	神託の待命地
30014	セレンの湖
30015	断崖の村
30016	友好使節団の野営地
30017	ロックの槍
30018	アルカイの巣
30019	バルダーの神殿 入口
30020	太陽の灯台 入口
31001	妖氷の岬
31002	氷雪墳墓
31003	魔氷の大地
31004	水難の湖
31005	氷風の峡湾
31006	爆風の核
31007	氷河の入江
31008	妖氷の研究基地
31009	妖氷の監視基地
31010	難破したバティア号
32001	狂帝の高地
32002	暴政の広野
32003	狂気の駐屯地
32004	暗黒凍土
32005	傭兵団の基地
32006	圧制の広野
32007	狂帝の心臓
32008	討伐基地
32009	バトゥク基地
32010	ビビッシュの実験場 入口
33001	悪霊の古城
33002	悪霊の古城 侵入路
33003	東部補給路
33004	悪霊の古城1階 序幕の階層
33005	悪霊の古城2階 淑女の階層
33006	悪霊の古城3階 紳士の階層
33007	悪霊の古城4階 道化の階層
33008	悪霊の古城5階 暁闇の階層
33009	悪霊の古城6階 遊戯の階層
33010	悪霊の古城地下1階 絶叫の実験室
33011	悪霊の古城地下2階 永遠の拷問室
33012	歪んだ監獄
33013	悪霊の古城地下3階 地獄の境界
33014	悪霊警戒監視所
33015	潜入基地
33016	地下基地
33017	悪霊の古城 地下通路
33018	死霊術研究所 入口
34001	氷結原野
34002	襲撃の雪原
34003	咆哮の氷河 南部
34004	咆哮の氷河 北部
34005	凍結の涙湖
34006	氷紋族異端派の駐屯地
34007	ウェンディゴ監視所
34008	狩人の野営地
34009	氷爪旅団の本拠地
35001	古竜の峡谷
35002	忘却の巣
35003	死の谷間
35004	マナの鉱山
35005	マナの鉱山野営地
35006	エレニウム野営地
35007	峡谷臨時野営地
36001	追放者の渓谷
36002	痛哭の谷間
36003	無法者の巣窟
36004	封印の谷
36005	血の渓谷
36006	道化監視野営地 2
36007	道化監視野営地 1
36008	追放者監視所
36009	グラドゥシの結界 入口
37001	反逆者の岩窟 地下1階
37002	反逆者の岩窟 地下2階
37003	反逆者の岩窟 地下3階
37004	捜査本部の野営地
37005	岩窟防衛野営地
37006	地底制御の野営地
37007	サレロン調査基地
37008	苦痛の橋
37009	神の橋
37010	アルゴン占領地
37011	反逆者の岩窟
38001	古代戦争の遺跡
38004	フェルドリン峡谷
38005	猛火の原野
38006	破壊された古代都市
38007	発掘本部の野営地
38008	平原調査の野営地
38009	古代都市 探査基地
38010	反逆者の岩窟 進入路
38011	黒閃花の巣
39001	蜘蛛の巣窟 下層
39002	蜘蛛の巣窟 下層
39003	巨大蜘蛛の棲息地
39004	蜘蛛の巣窟 作戦基地
39005	蜘蛛の巣窟 上層
39006	巨大蜘蛛の棲息地
39007	蜘蛛の巣窟 監視所
39008	カリーゴ教団の駐屯地
39009	復活の祭壇
39010	カリーゴ教団の討伐野営地
39011	捨てられた実験室
40001	隔離区域
40002	隔離された村
