1	아르보레아
101	아룬 대륙
102	샤라 남부 대륙
103	샤라 북부 대륙
104	아룬 북부 대륙
111	서부 격전지(구)
112	명예의 전장
113	투지의 전장(구)
114	아크라단 거점(구)
115	투지의 전장
116	포화의 전장
117	쿠마스 월드
200	발키온 보호령
201	벨리카 직할령
202	발키온 보호령
203	아르카니아 가드
204	포포리아 가드
205	비아 아우레움 가드
206	동부 가드
207	발데라 특별지구
208	벨리카 동부관문
209	미개발
210	알레만시아 직할령
211	비아 엘레니움 가드
212	웨스토니아 가드
213	에세니아 가드
214	판노니아 가드
215	베리타스 특별지구
216	미개발
217	미개발
218	카이아도르 직할령
219	로스 아카디아 가드
220	실바니아 가드
221	로스 티리키아 가드
222	로스 카이아나 가드
223	헬칸 특별지구
224	미개발
225	미개발
260	전장
261	연맹
291	전장
500	일방 통행
1001	타락의 숲
2001	서부 벌목지
2002	벌목꾼 임시 숙소
2003	요정의 샘
2004	잿더미 협곡
2005	버려진 벌목꾼 숙소
2007	숲의 오솔길
2008	높은 나무들의 숲
2009	어두운 숲
2010	요정의 계곡 캠프
2011	갈림길
2012	습지대 가는길
2013	버려진 목장
2015	숲지기 캠프
2016	사냥꾼 쉼터
2017	정령들의 은신처
2018	오래된 숲
3001	잊혀진 숲
3002	패잔병의 무덤
3003	잊혀진 격전지
3004	패잔병의 은신처
3005	야수의 둥지
3006	서부 캠프
3007	중앙 캠프
3008	역귀의 무덤
3009	잊혀진 메아리의 동굴
3010	비밀기지 입구
4001	폭염의 산맥
4002	악령의 고원
4003	타오르는 계곡
4004	바하르의 쉼터
4005	바하르의 잠자리
4006	칼날 봉우리
4007	정령 정찰기지
4008	악마 토벌기지
4009	슈리안 대항기지
4010	제1 광산
4011	제2 광산
4012	아카샤의 은신처 입구
5001	후키안 보호구역
5002	후키안 캠프
5003	바바 후카 부락
5004	개간 캠프
5005	나무 후카 부락
5006	망치 후카 부락
5008	습지대 근방
5009	후카피카 제단
5010	후키안 연회장
6001	포효의 침략지
6002	침략 안전지대
6003	비명의 협곡
6004	침묵의 초원
6005	폐허가 된 마을
6006	쿠차트의 땅
6007	쿠차트 부락
6008	야만의 길
6009	로크 추종자 주둔지
6010	의식의 제단
6011	폴센 목장
6012	카슨 목장
6013	토벌대 숙영지
6017	초승달 마을 입구
7001	영원의 분지
7002	거인의 비석지대
7003	하늘무리 유적지
7004	미스테리움 연구소
7005	수비대 캠프
7006	고대의 유적
7007	로더크 농장
7008	오칸 야영지
7009	통제의 마석
7010	영원의 분지 북부
8001	식인종 소굴
8002	식인종 소굴 지하1층
8003	식인종 소굴 지하2층
8004	식인종 소굴 지하3층
8005	굴라 소굴 침투기지
8006	노예 시장
8007	식인의 전당
8008	도살장
8009	고문의 전당
8010	감금의 전당
8011	식인종 소굴 입구
8012	구출대 임시 야영지
8013	파견대 임시 주둔지
8014	황금의 미궁 입구
8888	아르보레아 전장
9001	탐욕의 계곡
9002	탐욕의 미궁
9003	탐욕의 미궁
9004	혼돈의 회랑
9005	욕망의 회랑
9006	기만의 회랑
9008	파괴된 전진 캠프
9009	파괴의 회랑
9010	동부산림지대
9011	미궁 봉쇄 캠프
9012	식인의 늪
9013	자바르만 돔 입구
9810	라칸의 제단 입구
9999	아르보레아 특수공간
10001	뱀의 섬
10002	살무사 해안
10003	살무사 수로
10004	야수의 섬
10005	독사의 정글
10006	다곤의 봉인지
10007	모래톱 캠프
10008	해안 캠프
10009	살무사 캠프
10010	꽈리튼 뱀 주점
10011	워멜의 수박깨기 경기장
10012	첼튼의 물대포 경기장
10013	케이츠의 물대포 경기장
10014	케스의 뿔 세공소
10015	독사의 눈물 주점
10016	송곳니 해수욕장
11001	거친 해안
11002	동부가드 가도
11003	방어 진지
11004	거친들판
11005	해적 소굴
11006	부두 구역
11007	비밀 도크
11008	해적 단장실
11009	비밀도크 캠프
11010	해적 소굴 2층
11011	하급선원 구역
11012	상급선원 구역
11013	모험가 숙영지
11014	구름다리
11015	지하 저장소
11016	유물관
11017	보물창고
12001	절망의 섬
12002	거친 백사장
12003	노예 시장
12004	절망의 숲
12005	적막한 해안
12006	절망의 골짜기
12007	해적단 비밀통로
12008	노예 선착장
12009	{@Rgn:9024001} 입구
12012	토벌대 야영캠프
12013	토벌대 비밀초소
13001	여명의 정원
13002	페가수스 승강장
13003	태고의 유적지
13004	검은 틈
13005	북부 경계 초소
13006	로크 추종자 기지
13007	신들의 테라스
13008	오칸 야영지
13009	검은 틈 입구
13010	수비대 동부 캠프
13011	카라스챠 소환지
13012	태고의 신전
13013	비행선 추락지
13014	검은틈 다리
13015	쿠벨 야영지
13016	여명의 다리
13017	카이몬의 야영지
13018	수비대 북부 캠프
13019	여명의 정원 서부
13020	남부 경계 초소
13021	여명의 정원 동부
13022	검은 틈 수비대 캠프
13023	여명의 정원 남부
13024	대지의 사원터
13025	검은 틈 언덕
13026	검은 틈 북부
13027	선발대 캠프
13028	아룬의 언덕
13029	검은틈 입구
13030	태고의 숲
14001	미정 초보존
15001	광기의 언덕
15002	광란의 땅
15003	비명의 언덕
15004	남부 경작지
15005	옛 보급창고
15006	관찰 캠프
15007	진압 캠프
15008	광기의 마석
15009	북부 감시초소
16001	밤피르의 언덕
16002	그림자 평야
16003	밤피르 거주지
16006	밤피르의 저택
16007	밤피르 토벌 캠프
16008	조니 더그의 연구 캠프
16009	포폴리온 진입로
16010	밤피르의 저택 후문
17001	파라논 협곡
17002	파라논 평야
17003	광신의 낙원
17004	믿음의 제단
17006	전진 캠프
17007	보급 캠프
18001	잊혀진 거인의 도시
18002	쿠차나르
18003	쿠차크라타
18004	침묵의 신전
18005	침략지
18006	고통의 전당
18007	방어기지
18008	조사기지
19001	리카노르 평야
19002	거친 밀밭
19003	터커 장원
19004	레이너 농장
19005	발키온 연합 수비대 캠프
19006	꼭두각시 들판
19007	북부 폐허
19008	공용 목장 사무소
19009	리카노르 공용 목장
19010	젖소 목장
19011	자유형제단 은거지
19012	자유 식당
19013	리카노르 투기장
19014	레이너 농장
19015	공용 축사
19016	꼬리잡기 우리
19017	양 목장
19018	하늘 연못
19019	자유 식당 - 솥
19020	자유 식당 - 프라이팬과 화로
19021	자유 식당 - 화덕
19022	자유 식당 - 샐러드 테이블
20001	망자의 토굴
20002	망자의 토굴 지하 1층
20003	망자의 토굴 지하 2층
20004	망자의 토굴 지하 3층
20005	노천 발굴지
20006	정비 기지
20007	전진기지
20008	중심기지
21001	바실리스크 둥지
21002	선인장 오아시스
21003	바람 협곡
21004	모래 협곡
21005	망자의 토굴 진입로
21006	울부짖는 골짜기
21007	공포의 골짜기
21008	비명 없는 둥지 캠프
21009	바실리스크 정찰 캠프
21010	리스카 유적 탐사기지
21011	돌기둥 유적
21012	모래 황무지
22001	마녀의 성
22002	마녀의 성 지상1층
22003	마녀의 성 지상2층
22004	마녀의 성 지상3층
22005	마녀의 성 지하1층
22006	마녀의 성 지하2층
22007	세레나의 중앙 정원
22008	대책 본부
22009	긴급 본부
22010	고서적 보관실
22011	미술관
22012	제2 도서관
22013	제1 도서관
22014	마법 실습실
22015	중앙 로비
22016	봉인의 방
22017	고급 비약 실험실
22018	제단의 방
23001	달의 호수
23002	포라 엘리누 페가수스 승강장
23004	달그림자 숲
23005	달빛물결 숲
23006	유폐지
23007	어스름 둥지
23008	발키온 연합군 캠프
23009	긴급조사 캠프
23010	코볼트 방어 캠프
23011	망명자의 오두막
23012	코볼트 정찰기지
24001	황금의 길
24002	약탈의 사막
24003	황금의 길 북부
