50100	Stress	icon_status.minusattack_tex	Excessive combat has decreased your Power. You need to rest.
50200	Fatigue	icon_status.exhaustion_tex	Fatigue has decreased your maximum HP and maximum MP. You need to rest.
50300	Vitality	icon_status.merit_tex	You feel rested and energized. Your maximum HP and maximum MP are increased.
51100	Lesser Power Charm	icon_items.mysterypaper1_tex	Once you are in combat, this burnt talisman increases your Power.
51110	Minor Power Charm	icon_items.mysterypaper2_tex	Once you are in combat, this burnt talisman increases your Power.
51120	Major Power Charm	icon_items.mysterypaper3_tex	Once you are in combat, this burnt talisman increases your Power.
51130	Greater Power Charm	icon_items.mysterypaper4_tex	Once you are in combat, this burnt talisman increases your Power.
51140	Balder's Power Charm	icon_items.mysterypaper4_tex	Once you are in combat, this burnt talisman increases your Power.
51150	Talisman Trio: Power	icon_items.mysterypaper4_tex	Once in combat, this burnt talisman increases your Power. At full Stamina, the effect can last up to 30 minutes. The strength of the effect depends on your level of Stamina.
51200	Lesser Keen Charm	icon_items.mysterypaper1_tex	Once you are in combat, this burnt talisman will increase your Crit Factor.
51210	Minor Keen Charm	icon_items.mysterypaper2_tex	Once you are in combat, this burnt talisman will increase your Crit Factor.
51220	Major Keen Charm	icon_items.mysterypaper3_tex	Once you are in combat, this burnt talisman will increase your Crit Factor.
51230	Greater Keen Charm	icon_items.mysterypaper4_tex	Once you are in combat, this burnt talisman will increase your Crit Factor.
51300	Lesser Speed Charm	icon_items.mysterypaper1_tex	Once you are in combat, this burnt talisman will increase your Attack Speed.
51310	Minor Speed Charm	icon_items.mysterypaper2_tex	Once you are in combat, this burnt talisman will increase your Attack Speed.
51320	Major Speed Charm	icon_items.mysterypaper3_tex	Once you are in combat, this burnt talisman will increase your Attack Speed.
51330	Greater Speed Charm	icon_items.mysterypaper4_tex	Once you are in combat, this burnt talisman will increase your Attack Speed.
51400	Lesser Strength Charm	icon_items.mysterypaper1_tex	Once you are in combat, this burnt talisman will increase your Impact Factor.
51410	Minor Strength Charm	icon_items.mysterypaper2_tex	Once you are in combat, this burnt talisman will increase your Impact Factor.
51420	Major Strength Charm	icon_items.mysterypaper3_tex	Once you are in combat, this burnt talisman will increase your Impact Factor.
51430	Greater Strength Charm	icon_items.mysterypaper4_tex	Once you are in combat, this burnt talisman will increase your Impact Factor.
52100	Lesser Enduring Charm	icon_items.magicalpaper1_tex	Once you are in combat, this burnt talisman will increase your Endurance.
52110	Minor Enduring Charm	icon_items.magicalpaper2_tex	Once you are in combat, this burnt talisman will increase your Endurance.
52120	Major Enduring Charm	icon_items.magicalpaper3_tex	Once you are in combat, this burnt talisman will increase your Endurance.
52130	Greater Enduring Charm	icon_items.magicalpaper4_tex	Once you are in combat, this burnt talisman will increase your Endurance.
52140	Balder's Enduring Charm	icon_items.magicalpaper4_tex	Once you are in combat, this burnt talisman will increase your Endurance.
52150	Talisman Trio: Enduring	icon_items.magicalpaper4_tex	Once in combat, this burnt talisman increases your Endurance. At full Stamina, the effect can last up to 30 minutes. The strength of the effect depends on your level of Stamina.
52200	Lesser Unyielding Charm	icon_items.magicalpaper1_tex	Once you are in combat, this burnt talisman will increase your Crit Resist Factor.
52210	Minor Unyielding Charm	icon_items.magicalpaper2_tex	Once you are in combat, this burnt talisman will increase your Crit Resist Factor.
52220	Major Unyielding Charm	icon_items.magicalpaper3_tex	Once you are in combat, this burnt talisman will increase your Crit Resist Factor.
52230	Greater Unyielding Charm	icon_items.magicalpaper4_tex	Once you are in combat, this burnt talisman will increase your Crit Resist Factor.
52300	Lesser Rigid Charm	icon_items.magicalpaper1_tex	Once you are in combat, this burnt talisman will increase your Balance Factor.
52310	Minor Rigid Charm	icon_items.magicalpaper2_tex	Once you are in combat, this burnt talisman will increase your Balance Factor.
52320	Major Rigid Charm	icon_items.magicalpaper3_tex	Once you are in combat, this burnt talisman will increase your Balance Factor.
52330	Greater Rigid Charm	icon_items.magicalpaper4_tex	Once you are in combat, this burnt talisman will increase your Balance Factor.
