48	2000	Siege Weapon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
48	2000	Siege Weapon	1201	Dismount	icon_skills.vehicleex_getoff_tex
116	1001	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
116	1001	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
116	1002	Airship	1102	Cast Off	icon_skills.vehicle_drive_tex
116	1002	Airship	1202	Jump	icon_skills.vehicleex_getoff_tex
116	4000	Siege Weapon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
116	4000	Siege Weapon	1102	Fire Salvo	icon_skills.vehicleex_att01_tex
116	4000	Siege Weapon	1201	Dismount	icon_skills.vehicleex_getoff_tex
116	4001	Siege Weapon	1301	Fire Salvo	icon_skills.vehicleex_att01_tex
116	4001	Siege Weapon	1302	Fire Salvo	icon_skills.vehicleex_att01_tex
116	4001	Siege Weapon	1401	Dismount	icon_skills.vehicleex_getoff_tex
116	4002	Siege Weapon	1501	Fire Salvo	icon_skills.vehicleex_att01_tex
116	4002	Siege Weapon	1502	Fire Salvo	icon_skills.vehicleex_att01_tex
116	4002	Siege Weapon	1503	Dismount	icon_skills.vehicleex_getoff_tex
117	5000		1102	Belly-Flop	icon_skills.kumas_frontjump_tex
117	5000		1103	Spank	icon_skills.kumas_3combo_tex
117	5000		1104	Major Tantrum	icon_skills.kumas_energy_tex
117	5000		1105	Major Tantrum	icon_skills.kumas_energy_tex
117	5000		1111	Big Belch	icon_skills.kumas_breath_tex
117	5000		1212	Back Jump	icon_skills.kumas_backjump_tex
117	5000		1318	Flying Fists	icon_skills.kumas_rocketpunch_tex
117	5000		2201	Purify Kumas	icon_skills.purify_tex
117	5000		2202	Heal Kumas	icon_skills.healarea_tex
117	6000		1102	Belly-Flop	icon_skills.kumas_frontjump_tex
117	6000		1104	Tantrum	icon_skills.kumas_energy_tex
117	6000		1105	Tantrum	icon_skills.kumas_energy_tex
117	6000		1106	Belch	icon_skills.kumas_breath_tex
117	6000		1108	Roundhouse Left	icon_skills.kumas_righthit_tex
117	6000		1109	Roundhouse Right	icon_skills.kumas_lefthit_tex
117	6000		1311	Belly-Roll	icon_skills.kumas_frontroll_tex
117	6000		2201	Purify Kumas	icon_skills.purify_tex
117	7000		1103	Spank	icon_skills.kumas_3combo_tex
117	7000		1212	Backstep	icon_skills.kumas_backjump_tex
121	9005	Free Traders Cannon	1301	Fire Salvo	icon_skills.vehicleex_att01_tex
121	9005	Free Traders Cannon	1302	Fire Salvo	icon_skills.vehicleex_att01_tex
121	9005	Free Traders Cannon	1501	Dismount	icon_skills.vehicleex_getoff_tex
122	9005	Enlightened Union Cannon	1301	Fire Salvo	icon_skills.vehicleex_att01_tex
122	9005	Enlightened Union Cannon	1302	Fire Salvo	icon_skills.vehicleex_att01_tex
122	9005	Enlightened Union Cannon	1501	Dismount	icon_skills.vehicleex_getoff_tex
123	9005	Iron Order Cannon	1301	Fire Salvo	icon_skills.vehicleex_att01_tex
123	9005	Iron Order Cannon	1302	Fire Salvo	icon_skills.vehicleex_att01_tex
123	9005	Iron Order Cannon	1501	Dismount	icon_skills.vehicleex_getoff_tex
210	2999	Splash Cannon	1101	Fire Salvo	icon_items.q_arogonnmucus_tex
210	2999	Splash Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
210	3000	Splash Cannon	1101	Fire Salvo	icon_items.q_arogonnmucus_tex
210	3000	Splash Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
210	4000	Toy Tank	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
210	4000	Toy Tank	1102	Fire Salvo	icon_skills.vehicleex_att01_tex
210	4000	Toy Tank	1201	Dismount	icon_skills.vehicleex_getoff_tex
425	8041	Cannon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
425	8041	Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
443	4000	Mobile Siege Weapon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
443	4000	Mobile Siege Weapon	1102	Fire Salvo	icon_skills.vehicleex_att01_tex
443	4000	Mobile Siege Weapon	1201	Dismount	icon_skills.vehicleex_getoff_tex
447	300	Halloween Treat-Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
447	300	Halloween Treat-Cannon	2101	Fire Pumpkin	icon_skills.vehicleex_att01_tex
447	300	Halloween Treat-Cannon	2102	Fire Pumpkin	icon_skills.vehicleex_att01_tex
447	310		1201	Dismount	icon_skills.vehicleex_getoff_tex
447	310		2101	Fire Pumpkin	icon_skills.vehicleex_att01_tex
447	310		2102	Fire Pumpkin	icon_skills.vehicleex_att01_tex
447	311	Halloween Treat-Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
447	311	Halloween Treat-Cannon	2101	Fire Pumpkin	icon_skills.vehicleex_att01_tex
447	311	Halloween Treat-Cannon	2102	Fire Pumpkin	icon_skills.vehicleex_att01_tex
450	5000	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
450	5000	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
453	500		1101	Fire Salvo	icon_skills.vehicleex_att01_tex
453	500		1201	Dismount	icon_skills.vehicleex_getoff_tex
453	501		1101	Fire Salvo	icon_skills.vehicleex_att01_tex
453	501		1201	Dismount	icon_skills.vehicleex_getoff_tex
725	8041	Cannon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
725	8041	Cannon	1201	Dismount	icon_skills.vehicleex_getoff_tex
743	4000	Mobile Siege Weapon	1101	Fire Salvo	icon_skills.vehicleex_att01_tex
743	4000	Mobile Siege Weapon	1102	Fire Salvo	icon_skills.vehicleex_att01_tex
743	4000	Mobile Siege Weapon	1201	Dismount	icon_skills.vehicleex_getoff_tex
750	5000	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5000	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5001	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5001	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5002	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5002	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5003	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5003	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5004	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
750	5004	Airship	1201	Jump	icon_skills.vehicleex_getoff_tex
750	5005	Airship	1101	Cast Off	icon_skills.vehicle_drive_tex
