10100	Common	Common	Archer	Pfeil I	False		Icon_Skills.arrowshot_Tex
10200	Common	Common	Archer	Pfeil II	False		Icon_Skills.arrowshot_Tex
10300	Common	Common	Archer	Pfeil III	False		Icon_Skills.arrowshot_Tex
10400	Common	Common	Archer	Pfeil IV	False		Icon_Skills.arrowshot_Tex
10500	Common	Common	Archer	Pfeil V	False		Icon_Skills.arrowshot_Tex
10600	Common	Common	Archer	Pfeil VI	False		Icon_Skills.arrowshot_Tex
10700	Common	Common	Archer	Pfeil VII	False		Icon_Skills.arrowshot_Tex
10800	Common	Common	Archer	Pfeil VIII	False		Icon_Skills.arrowshot_Tex
10900	Common	Common	Archer	Pfeil IX	False		Icon_Skills.arrowshot_Tex
11000	Common	Common	Archer	Pfeil X	False		Icon_Skills.arrowshot_Tex
11100	Common	Common	Archer	Pfeil XI	False		Icon_Skills.arrowshot_Tex
11200	Common	Common	Archer	Pfeil XII	False		Icon_Skills.arrowshot_Tex
11300	Common	Common	Archer	Pfeil XIII	False		Icon_Skills.arrowshot_Tex
11400	Common	Common	Archer	Pfeil XIV	False		Icon_Skills.arrowshot_Tex
11500	Common	Common	Archer	Pfeil XV	False		Icon_Skills.arrowshot_Tex
20100	Common	Common	Archer	Pfeilsalve I	False		Icon_Skills.arrowshower_Tex
20110	Common	Common	Archer	Pfeilsalve I	False		Icon_Skills.arrowshower_Tex
20200	Common	Common	Archer	Pfeilsalve II	False		Icon_Skills.arrowshower_Tex
20210	Common	Common	Archer	Pfeilsalve II	False		Icon_Skills.arrowshower_Tex
20300	Common	Common	Archer	Pfeilsalve III	False		Icon_Skills.arrowshower_Tex
20310	Common	Common	Archer	Pfeilsalve III	False		Icon_Skills.arrowshower_Tex
20400	Common	Common	Archer	Pfeilsalve IV	False		Icon_Skills.arrowshower_Tex
20410	Common	Common	Archer	Pfeilsalve IV	False		Icon_Skills.arrowshower_Tex
20500	Common	Common	Archer	Pfeilsalve V	False		Icon_Skills.arrowshower_Tex
20510	Common	Common	Archer	Pfeilsalve V	False		Icon_Skills.arrowshower_Tex
20600	Common	Common	Archer	Pfeilsalve VI	False		Icon_Skills.arrowshower_Tex
20610	Common	Common	Archer	Pfeilsalve VI	False		Icon_Skills.arrowshower_Tex
20700	Common	Common	Archer	Pfeilsalve VII	False		Icon_Skills.arrowshower_Tex
20710	Common	Common	Archer	Pfeilsalve VII	False		Icon_Skills.arrowshower_Tex
20800	Common	Common	Archer	Pfeilsalve VIII	False		Icon_Skills.arrowshower_Tex
20810	Common	Common	Archer	Pfeilsalve VIII	False		Icon_Skills.arrowshower_Tex
20900	Common	Common	Archer	Pfeilsalve IX	False		Icon_Skills.arrowshower_Tex
20910	Common	Common	Archer	Pfeilsalve IX	False		Icon_Skills.arrowshower_Tex
21000	Common	Common	Archer	Pfeilsalve X	False		Icon_Skills.arrowshower_Tex
21010	Common	Common	Archer	Pfeilsalve X	False		Icon_Skills.arrowshower_Tex
21100	Common	Common	Archer	Pfeilsalve XI	False		Icon_Skills.arrowshower_Tex
