48	2000	Siege Weapon	1101	Salvo de fogo	icon_skills.vehicleex_att01_tex
48	2000	Siege Weapon	1201	Desmontar	icon_skills.vehicleex_getoff_tex
116	1001	Airship	1101	Desmontagem	icon_skills.vehicle_drive_tex
116	1001	Airship	1201	Pular	icon_skills.vehicleex_getoff_tex
116	1002	Airship	1102	Desmontagem	icon_skills.vehicle_drive_tex
116	1002	Airship	1202	Pular	icon_skills.vehicleex_getoff_tex
116	1003	Airship	1103	Desmontagem	icon_skills.vehicle_drive_tex
116	1003	Airship	1203	Pular	icon_skills.vehicleex_getoff_tex
116	4000	Siege Weapon	1101	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4000	Siege Weapon	1102	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4000	Siege Weapon	1201	Desmontar	icon_skills.vehicleex_getoff_tex
116	4001	Siege Weapon	1301	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4001	Siege Weapon	1302	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4001	Siege Weapon	1401	Desmontar	icon_skills.vehicleex_getoff_tex
116	4002	Siege Weapon	1501	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4002	Siege Weapon	1502	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4002	Siege Weapon	1503	Desmontar	icon_skills.vehicleex_getoff_tex
116	4003	Siege Weapon	1501	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4003	Siege Weapon	1502	Salvo de fogo	icon_skills.vehicleex_att01_tex
116	4003	Siege Weapon	1503	Desmontar	icon_skills.vehicleex_getoff_tex
117	5000		1102	Belly-Flop	icon_skills.kumas_frontjump_tex
117	5000		1103	Batida	icon_skills.kumas_3combo_tex
117	5000		1104	Grande birra	icon_skills.kumas_energy_tex
117	5000		1105	Grande birra	icon_skills.kumas_energy_tex
117	5000		1111	Grande Belch	icon_skills.kumas_breath_tex
117	5000		1212	Pular para trás	icon_skills.kumas_backjump_tex
117	5000		1318	Punhos voadores	icon_skills.kumas_rocketpunch_tex
117	5000		2201	Purificar Kumas	icon_skills.purify_tex
117	5000		2202	Curar Kumasi	icon_skills.healarea_tex
117	6000		1102	Belly-Flop	icon_skills.kumas_frontjump_tex
117	6000		1104	Birra	icon_skills.kumas_energy_tex
117	6000		1105	Birra	icon_skills.kumas_energy_tex
117	6000		1106	Belch	icon_skills.kumas_breath_tex
117	6000		1108	Roundhouse Left	icon_skills.kumas_righthit_tex
117	6000		1109	Roundhouse Right	icon_skills.kumas_lefthit_tex
117	6000		1311	Rolo de barriga	icon_skills.kumas_frontroll_tex
117	6000		2201	Purificar Kumas	icon_skills.purify_tex
117	7000		1103	Batida	icon_skills.kumas_3combo_tex
117	7000		1212	Passo para trás	icon_skills.kumas_backjump_tex
121	9005	Free Traders Cannon	1301	Salvo de fogo	icon_skills.vehicleex_att01_tex
121	9005	Free Traders Cannon	1302	Salvo de fogo	icon_skills.vehicleex_att01_tex
121	9005	Free Traders Cannon	1501	Desmontar	icon_skills.vehicleex_getoff_tex
122	9005	Enlightened Union Cannon	1301	Salvo de fogo	icon_skills.vehicleex_att01_tex
122	9005	Enlightened Union Cannon	1302	Salvo de fogo	icon_skills.vehicleex_att01_tex
122	9005	Enlightened Union Cannon	1501	Desmontar	icon_skills.vehicleex_getoff_tex
123	9005	Iron Order Cannon	1301	Salvo de fogo	icon_skills.vehicleex_att01_tex
123	9005	Iron Order Cannon	1302	Salvo de fogo	icon_skills.vehicleex_att01_tex
123	9005	Iron Order Cannon	1501	Desmontar	icon_skills.vehicleex_getoff_tex
191	1601	Siege Weapon	1101	Salvo de fogo	icon_skills.vehicleex_att01_tex
191	1601	Siege Weapon	1102	Salvo de fogo	icon_skills.vehicleex_att01_tex
191	1601	Siege Weapon	1201	Pular	icon_skills.vehicleex_getoff_tex
191	1604	Airship	1101	Desmontagem	icon_skills.vehicle_drive_tex
191	1604	Airship	1201	Pular	icon_skills.vehicleex_getoff_tex
191	1605	Airship	1101	Desmontagem	icon_skills.vehicle_drive_tex
191	1605	Airship	1201	Pular	icon_skills.vehicleex_getoff_tex
210	2999	Splash Cannon	1101	Salvo de fogo	icon_items.q_arogonnmucus_tex
210	2999	Splash Cannon	1201	Desmontar	icon_skills.vehicleex_getoff_tex
210	3000	Splash Cannon	1101	Salvo de fogo	icon_items.q_arogonnmucus_tex
210	3000	Splash Cannon	1201	Desmontar	icon_skills.vehicleex_getoff_tex
