1001	Fibres de Verdra
1003	Essence de soleil
1005	Fibres de Sylva
1007	Essence de vent
1009	Fibres de Shetla
1011	Essence d'étoile
1013	Fibres de Toira
1015	Essence de glace
1017	Fibres de Luria
1019	Essence de foudre
1021	Tissu de Verdra
1023	Déosilex
1025	Tissu de Sylva
1027	Aérosilex
1029	Tissu de Shetla
1031	Astrosilex
1033	Tissu de Toira
1035	Cryosilex
1037	Tissu de Luria
1039	Galvasilex
1051	Belles fibres de Verdra
1053	Essence de soleil pure
1055	Belles fibres de Sylva
1057	Essence de vent pure
1059	Belles fibres de Shetla
1061	Essence stellaire pure
1063	Belles fibres de Toira
1065	Essence de glace pure
1067	Fibres de Luria raffinées
1069	Essence de foudre pure
1455	Tissu de Luria pur
1457	Galvasilex pur
1700	Fibres de Pilka
1702	Essence de Goblu
1704	Soie de Pilka
1706	Silex Goblu
1708	Belles fibres de Pilka
1710	Essence de Goblu pur
1712	Belle soie de Pilka
1714	Silex de Goblu pur
