1	1	Velika Midnight Oil	0	30	icon_items.artisan_potion_tex
2	1	Bound Scroll of Full Resurrection	0	1200	icon_items.perfect_revival_tex
3	1	Kaia's Bound Mead	0	30	icon_items.hp_recovery_potion_tex
4	1	Seren's Bound Perfume	0	30	icon_items.mp_recovery_potion_tex
5	1	Lelyn's Bound Bandage	0	60	icon_items.perfect_bandage_tex
6	1	Bound Greater Onslaught Charm	0	1	icon_items.shine_mysterypaper1_tex
7	1	Bound Greater Ethereal Charm	0	1	icon_items.shine_mysterypaper2_tex
8	1	Bound Greater Sanguine Charm	0	1	icon_items.shine_mysterypaper3_tex
9	1	Bound Cracker Confetti	0	18000	icon_items.exp_buff_potion1_tex
10	1	Bound Fireworks	0	18000	icon_items.exp_buff_potion2_tex
11	3	Collector's Bound Relentless Cardyl	0	0	icon_items.promotion_customize1_tex
12	3	Collector's Bound Cunning Cardyl	0	0	icon_items.promotion_customize2_tex
13	0	Seeds of Rebellion	0	0	icon_items.pk_tex
14	0	Catharnach Award	0	0	icon_items.medal1_tex
15	0	Alkahest	0	0	icon_items.enrichment_tex
16	0	Name Change Voucher	0	5184000	icon_items.charname_change_tex
17	3	Personal City Wheel Earring	0	0	icon_items.promotion_earring_tex
18	3	Personal Pioneer's Pendant	0	0	icon_items.promotion_necklace_tex
19	3	Personal Seren's Sand Ring	0	0	icon_items.promotion_ring_tex
20	0	Riding Skill: Bay Gelding	0	0	icon_items.skillbook_rider1_tex
21	0	Riding Skill: Fast Bay Gelding	0	0	icon_items.skillbook_rider2_tex
22	1	Support Token	0	0	icon_items.icon_valkion_medal1_tex
23	1	Progress Token	0	0	icon_items.icon_valkion_medal2_tex
24	1	Dedication Token	0	0	icon_items.icon_valkion_medal3_tex
25	1	Frontlines Token	0	0	icon_items.icon_valkion_medal_tex
26	1	Midnight Oil	0	30	icon_items.artisan_potion_tex
27	1	Scroll of Full Resurrection	0	1200	icon_items.perfect_revival_tex
28	1	Kaia's Mead	0	30	icon_items.hp_recovery_potion_tex
29	1	Seren's Perfume	0	30	icon_items.mp_recovery_potion_tex
30	1	Lelyn's Bandage	0	60	icon_items.perfect_bandage_tex
31	1	Onslaught Charm	0	1	icon_items.shine_mysterypaper1_tex
