1	1	Полуночная свеча Велики	0	30	icon_items.artisan_potion_tex
2	1	[Персональный] Cвиток полного воскрешения	0	1200	icon_items.perfect_revival_tex
3	1	[Персональный] Рог Кайи	0	30	icon_items.hp_recovery_potion_tex
4	1	[Персональные] Благовония Дзерены	0	30	icon_items.mp_recovery_potion_tex
5	1	[Персональные] Бинты Лелина	0	60	icon_items.perfect_bandage_tex
6	1	[Персональный] Великий чарм натиска	0	1	icon_items.shine_mysterypaper1_tex
7	1	[Персональный] Великий чарм бестелесности	0	1	icon_items.shine_mysterypaper2_tex
8	1	[Персональный] Великий багровый чарм	0	1	icon_items.shine_mysterypaper3_tex
9	1	[Персональная] Хлопушка	0	18000	icon_items.exp_buff_potion1_tex
10	1	[Персональный] Фейерверк	0	18000	icon_items.exp_buff_potion2_tex
11	3	[Персональный] Неустанный кристалл коллекционера	0	0	icon_items.promotion_customize1_tex
12	3	[Персональный] Хитрый кристалл коллекционера	0	0	icon_items.promotion_customize2_tex
13	0	Семена восстания	0	0	icon_items.pk_tex
14	0	Награда Катарнаха	0	0	icon_items.medal1_tex
15	0	Алкагест	0	0	icon_items.enrichment_tex
16	0	Ваучер на смену имени	0	5184000	icon_items.charname_change_tex
17	3	[Персональная] Серьга Города Колес	0	0	icon_items.promotion_earring_tex
18	3	[Персональная] Подвеска первопроходца	0	0	icon_items.promotion_necklace_tex
19	3	[Персональное] Песчаное кольцо Дзерены	0	0	icon_items.promotion_ring_tex
20	0	Умение всадника: Гнедой мерин	0	0	icon_items.skillbook_rider1_tex
21	0	Умение всадника: Быстрый гнедой мерин	0	0	icon_items.skillbook_rider2_tex
22	1	Жетон поддержки	0	0	icon_items.icon_valkion_medal1_tex
23	1	Жетон прогресса	0	0	icon_items.icon_valkion_medal2_tex
24	1	Жетон преданности	0	0	icon_items.icon_valkion_medal3_tex
25	1	Жетон первых рядов	0	0	icon_items.icon_valkion_medal_tex
26	1	Полуночная свеча	0	30	icon_items.artisan_potion_tex
27	1	Cвиток полного воскрешения	0	1200	icon_items.perfect_revival_tex
28	1	Рог Кайи	0	30	icon_items.hp_recovery_potion_tex
29	1	Благовония Дзерены	0	30	icon_items.mp_recovery_potion_tex
30	1	Бинты Лелина	0	60	icon_items.perfect_bandage_tex
31	1	Чарм натиска	0	1	icon_items.shine_mysterypaper1_tex
32	1	Чарм бестелесности	0	1	icon_items.shine_mysterypaper2_tex
33	1	Багровый чарм	0	1	icon_items.shine_mysterypaper3_tex
34	1	Xлопушка	0	18000	icon_items.exp_buff_potion1_tex
35	1	Фейерверк	0	18000	icon_items.exp_buff_potion2_tex
36	3	Неустанный кристалл коллекционера	0	0	icon_items.promotion_customize1_tex
37	3	Хитрый кристалл коллекционера	0	0	icon_items.promotion_customize2_tex
38	3	Серьга Города Колес	0	0	icon_items.promotion_earring_tex
39	3	Подвеска первопроходца	0	0	icon_items.promotion_necklace_tex
40	3	Песчаное кольцо Дзерены	0	0	icon_items.promotion_ring_tex
41	0	Умение всадника: Быстрая белая лошадь	0	0	icon_items.skillbook_rider1_tex
42	0	[Персональное] Умение всадника: Быстрая белая лошадь	0	0	icon_items.skillbook_rider1_tex
43	1	[Персональный] Краденый суп Симона	0	30	icon_items.newyearssoup_tex
44	1	Краденый суп Симона	0	30	icon_items.newyearssoup_tex
45	1	Медный жетон в виде меча	0	0	icon_items.battlefield_medal01_tex
46	1	Серебряный жетон в виде меча	0	0	icon_items.battlefield_medal02_tex
47	1	Золотой жетон в виде меча	0	0	icon_items.battlefield_medal03_tex
50	0	Обручальное кольцо	0	0	icon_items.promotion_ring_tex
51	0	Веридийская вытяжка	0	0	icon_items.refined_insecta10_tex
52	1	Сильный алкагест	0	0	icon_items.shine_enchant_tex
53	1	Древний алкагест	0	0	icon_items.bless_enchant_tex
54	1	Значок Оксбоу	0	0	icon_items.essence_of_epidemic_tex
55	1	Значок испытаний	0	0	icon_items.orb_of_hardship_tex
56	1	Некротический значок	0	0	icon_items.orb_of_soul_tex
57	1	Значок двойственности	0	0	icon_items.orb_of_ruin_tex
59	0	Обычный сертификат питомца - Покки	0	0	icon_items.homonculus1_tex
60	0	Обычный сертификат питомца - Туванги	0	0	icon_items.homonculus2_tex
61	0	Обычный сертификат питомца - Мьюи	0	0	icon_items.homonculus3_tex
62	0	Обычный сертификат питомца - Далия	0	0	icon_items.homonculus4_tex
63	1	Необычный сертификат питомца - Покки	0	0	icon_items.homonculus1_tex
64	1	Необычный сертификат питомца - Туванги	0	0	icon_items.homonculus2_tex
65	1	Необычный сертификат питомца - Мьюи	0	0	icon_items.homonculus3_tex
66	1	Необычный сертификат питомца - Далия	0	0	icon_items.homonculus4_tex
67	2	[Персональная] Xлопушка II	0	10800	icon_items.exp_buff_potion1_tex
68	2	Xлопушка II	0	10800	icon_items.exp_buff_potion1_tex
69	1	Необычный сертификат питомца - бес	0	0	icon_items.homunculusus_tex
70	0	[Припасы Федерации] Призыв: Гнедой мерин	0	0	icon_skills.mounthorse01_tex
71	2	Мастерский свиток печати энигмы	0	0	icon_items.unidentify_scroll_2_tex
72	0	Наградной чек	0	0	icon_items.mysterypaper8_tex
73	0	Безделушка Йоки	0	0	icon_items.mysterypaper5_tex
74	0	Безделушка Шаны	0	0	icon_items.mysterypaper6_tex
75	0	Безделушка Непир	0	0	icon_items.mysterypaper7_tex
76	0	Обычный сертификат питомца - Туванги	0	0	icon_items.homonculus2_tex
77	0	Обычный сертификат питомца - Мьюи	0	0	icon_items.homonculus3_tex
78	0	Обычный сертификат питомца - Далия	0	0	icon_items.homonculus4_tex
79	1	Необычный сертификат питомца - Покки	0	0	icon_items.homonculus1_tex
80	1	Необычный сертификат питомца - Туванги	0	0	icon_items.homonculus2_tex
81	1	Необычный сертификат питомца - Мьюи	0	0	icon_items.homonculus3_tex
82	1	Необычный сертификат питомца - Далия	0	0	icon_items.homonculus4_tex
83	2	Редкий сертификат питомца - Покки	0	0	icon_items.homonculus1_tex
84	2	Редкий сертификат питомца - Туванги	0	0	icon_items.homonculus2_tex
85	2	Редкий сертификат питомца - Мьюи	0	0	icon_items.homonculus3_tex
86	2	Редкий сертификат питомца - Далия	0	0	icon_items.homonculus4_tex
87	3	Исключительный сертификат питомца - Покки	0	0	icon_items.homonculus1_tex
88	3	Исключительный сертификат питомца - Туванги	0	0	icon_items.homonculus2_tex
89	0	Бесчестный старинный прибор кристаллов	0	0	icon_items.mysterybox3_tex
91	0	Обычный свиток опознания	0	0	icon_items.identify_scroll_tex
92	1	Свиток сложного опознания	0	0	icon_items.identify_scroll_2_tex
93	0	Обычный свиток печати энигмы	0	0	icon_items.unidentify_scroll_tex
94	1	Свиток сложной печати энигмы	0	0	icon_items.unidentify_scroll_2_tex
95	0	Обучение питомца: покупка и продажа	0	0	icon_items.autosalepurchase_tex
96	0	Обучение: торговля	0	0	icon_items.autosale_tex
97	0	Обучение питомца: приобретение	0	0	icon_items.autopurchase_tex
98	0	Костер	0	3	icon_items.campfire_tex
99	0	Дрова	0	3	icon_items.q_torch_tex
100	0	Бесчестный старинный прибор кристаллов	0	0	icon_items.mysterybox3_tex
101	0	Бесчестный старинный прибор кристаллов	0	0	icon_items.mysterybox3_tex
102	0	Бесчестный старинный прибор кристаллов	0	0	icon_items.mysterybox3_tex
103	2	Священное зелье защиты	0	30	icon_items.potion2_tex
104	3	[Персональный] Амулет с кровавым камнем Велики	0	0	icon_items.promotion_necklace2_tex
105	3	Амулет с кровавым камнем Велики	0	0	icon_items.promotion_necklace2_tex
106	3	[Персональный] Амулет с кровавым камнем Шакана	0	0	icon_items.promotion_necklace3_tex
107	3	Амулет с кровавым камнем Шакана	0	0	icon_items.promotion_necklace3_tex
111	1	Зелье обновления	0	30	icon_items.potion1_tex
112	1	Зелье обновления	0	30	icon_items.rare_potion1_tex
113	1	Варварское снадобье Федерации	0	30	icon_items.rare_potion11_tex
114	2	Валькионское зелье здоровья	0	30	icon_items.potion5_tex
115	0	Самородок маны	0	0	icon_items.q_elementalstone_tex
116	1	Зелье здоровья	0	30	icon_items.potion5_tex
117	2	Боевая панацея	0	30	icon_items.potion7_rare_tex
118	0	Зелье возможности	0	30	icon_items.potion12_tex
119	0	Крепкое снадобье обновления	0	30	icon_items.potion14_tex
120	0	Настоявшееся снадобье обновления	0	30	icon_items.potion15_tex
121	0	Сильное варварское снадобье	0	30	icon_items.potion11_tex
122	0	Вязкое варварское снадобье	0	30	icon_items.potion17_tex
123	0	Сильное снадобье соперничества	0	0	icon_items.potion20_tex
124	0	Вязкое снадобье соперничества	0	0	icon_items.potion8_tex
125	0	Бинты новичка	0	20	icon_items.bandage1_tex
126	0	Бинты из вердры	0	20	icon_items.bandage2_tex
127	0	Бинты из сильвы	0	20	icon_items.bandage3_tex
128	0	Бинты из шетлы	0	20	icon_items.bandage4_tex
129	1	Арунская панацея	0	30	icon_items.potion7_tex
130	1	Настой святости	0	30	icon_items.potion19_tex
131	3	Глаз Лока	0	0	icon_items.promotion_necklace4_tex
132	3	Подвеска из когтя Шакана	0	0	icon_items.promotion_necklace4_tex
133	0	Свиток телепортации на Остров Зари	0	30	icon_items.townrecall_tex
134	0	Свиток телепортации в Деревню лесорубов	0	30	icon_items.townrecall_tex
135	0	Свиток телепортации в Кресцентию	0	30	icon_items.townrecall_tex
136	0	Свиток телепортации в Пополион	0	30	icon_items.townrecall_tex
137	0	Свиток телепортации в Пора-Элину	0	30	icon_items.townrecall_tex
138	0	Свиток телепортации в Чебику	0	30	icon_items.townrecall_tex
139	0	Свиток телепортации в Тулуфан	0	30	icon_items.townrecall_tex
140	0	Свиток телепортации в Гавань Головорезов	0	30	icon_items.townrecall_tex
141	0	Свиток телепортации в Кастанику	0	30	icon_items.townrecall_tex
142	0	Свиток телепортации в Балдерон	0	30	icon_items.townrecall_tex
143	0	Свиток телепортации в Велику	0	30	icon_items.cityrecall_tex
144	0	Свиток телепортации во Фронтеру	0	30	icon_items.townrecall_tex
145	0	Свиток телепортации в Трию	0	30	icon_items.townrecall_tex
146	0	Свиток телепортации в Тралион	0	30	icon_items.townrecall_tex
147	0	Свиток телепортации в Акарум	0	30	icon_items.townrecall_tex
148	0	Свиток телепортации в Блеклый камень	0	30	icon_items.townrecall_tex
149	0	Свиток телепортации в Эленею	0	30	icon_items.townrecall_tex
150	0	Свиток телепортации в Неприступный бастион	0	30	icon_items.townrecall_tex
151	0	Свиток телепортации в Аллемантею	0	30	icon_items.cityrecall_tex
152	0	Свиток телепортации в Дрэгонфолл	0	30	icon_items.townrecall_tex
153	0	Свиток телепортации в Скитера-Фэй	0	30	icon_items.townrecall_tex
154	0	Свиток телепортации в Аванпост следопытов	0	30	icon_items.townrecall_tex
155	0	Свиток телепортации в Зульфикарскую крепость	0	30	icon_items.townrecall_tex
156	0	Свиток телепортации в Канстрию	0	30	icon_items.townrecall_tex
157	0	Свиток телепортации в Убежище Даварна	0	30	icon_items.townrecall_tex
158	0	Свиток телепортации в Хабере	0	30	icon_items.townrecall_tex
159	0	Свиток телепортации в Кайатор	0	30	icon_items.cityrecall_tex
160	0	Safe Haven Teleport Scroll	0	60	icon_items.townrecall_tex
161	0	Свиток телепортации в безопасное место	0	0	icon_items.skillbook_rider1_tex
162	0	[Персональное] Умение всадника: Каурый мерин	0	0	icon_items.skillbook_rider1_tex
